#timestamp [ns], p_RS_R_x [m], p_RS_R_y [m], p_RS_R_z [m], q_RS_w [], q_RS_x [], q_RS_y [], q_RS_z []
1520531831135376516,0.7133944576,-0.2233247494,1.2831934771,0.9998740314,-0.0130029488,-0.0007248836,-0.0090729974
1520531831143709516,0.7134723611,-0.2232935603,1.2829960923,0.9998868981,-0.0119894854,-0.0008269834,-0.0090420902
1520531831152043516,0.7135227474,-0.2232440976,1.2827214472,0.9999006825,-0.0106996220,-0.0010970807,-0.0091071190
1520531831160376516,0.7135390984,-0.2232977447,1.2825513697,0.9999084698,-0.0101693171,-0.0010148514,-0.0088660608
1520531831168709516,0.7135975684,-0.2233423193,1.2824548857,0.9999152407,-0.0095651585,-0.0009486023,-0.0087817592
1520531831177043516,0.7136885355,-0.2233460146,1.2823013120,0.9999228948,-0.0088084419,-0.0010329637,-0.0086918796
1520531831185376516,0.7137458788,-0.2234311384,1.2821621886,0.9999268272,-0.0083826463,-0.0012774623,-0.0086278371
1520531831193709516,0.7137088067,-0.2234237870,1.2819730466,0.9999326012,-0.0074786367,-0.0009189923,-0.0088328118
1520531831202042516,0.7136891823,-0.2234690218,1.2817915705,0.9999354891,-0.0068505273,-0.0007970343,-0.0090251096
1520531831210376516,0.7137531568,-0.2235875174,1.2816850979,0.9999381844,-0.0066911117,-0.0008254344,-0.0088416685
1520531831218709516,0.7136862250,-0.2235510067,1.2815472808,0.9999382939,-0.0061845779,-0.0006572560,-0.0092047447
1520531831227043516,0.7137205797,-0.2235367929,1.2814502387,0.9999395263,-0.0057234268,-0.0008824318,-0.0093491977
1520531831235376516,0.7137273422,-0.2236699485,1.2814273473,0.9999383161,-0.0065156891,-0.0011022662,-0.0089271945
1520531831243709516,0.7137384338,-0.2236910813,1.2813817462,0.9999380866,-0.0066561372,-0.0012797757,-0.0088250163
1520531831252042516,0.7136865673,-0.2236127323,1.2813093096,0.9999370062,-0.0065427556,-0.0013495543,-0.0090196807
1520531831260376516,0.7136974899,-0.2235583884,1.2812880285,0.9999355428,-0.0066213386,-0.0018142748,-0.0090430341
1520531831268709516,0.7136960046,-0.2235626904,1.2812651065,0.9999326517,-0.0070632475,-0.0020270875,-0.0089829592
1520531831277043516,0.7136683073,-0.2235768719,1.2812759336,0.9999278463,-0.0077525699,-0.0023361720,-0.0088736746
1520531831285376516,0.7137014165,-0.2236402070,1.2813302632,0.9999262999,-0.0084341042,-0.0022283120,-0.0084436488
1520531831293709516,0.7136572556,-0.2236509978,1.2813583334,0.9999160085,-0.0093876604,-0.0025598756,-0.0085612361
1520531831302043516,0.7136299183,-0.2236331561,1.2814272837,0.9999051989,-0.0106166665,-0.0025921604,-0.0083761698
1520531831310376516,0.7135934191,-0.2236590189,1.2815026550,0.9998939703,-0.0116282558,-0.0026970841,-0.0083401131
1520531831318709516,0.7135672962,-0.2237946149,1.2816029898,0.9998797693,-0.0127612382,-0.0029394555,-0.0083040562
1520531831327042516,0.7135206745,-0.2237329998,1.2817232948,0.9998643172,-0.0139316245,-0.0029474676,-0.0082806659
1520531831335376516,0.7134785200,-0.2237527416,1.2818473928,0.9998465395,-0.0152121598,-0.0030217487,-0.0081459635
1520531831343709516,0.7133433824,-0.2238432403,1.2819415457,0.9998245191,-0.0167561828,-0.0026735506,-0.0079381002
1520531831352043516,0.7132803607,-0.2237515881,1.2819570169,0.9998136853,-0.0175446865,-0.0024573073,-0.0076642246
1520531831360376516,0.7132616060,-0.2237195961,1.2821199436,0.9997897867,-0.0189209760,-0.0026195508,-0.0074509802
1520531831368709516,0.7132081391,-0.2237002786,1.2822280995,0.9997675605,-0.0201082358,-0.0026015038,-0.0073291140
1520531831377042516,0.7131523687,-0.2236738103,1.2823250578,0.9997441094,-0.0212889724,-0.0025354532,-0.0072157327
1520531831385376516,0.7130922501,-0.2236594107,1.2824085316,0.9997211330,-0.0223813634,-0.0025630567,-0.0070824768
1520531831393709516,0.7130277737,-0.2236877172,1.2824633454,0.9996861024,-0.0242211160,-0.0020613433,-0.0060650710
1520531831402043516,0.7130660453,-0.2235288414,1.2825518392,0.9996794638,-0.0243611063,-0.0022239660,-0.0065238182
1520531831410376516,0.7130841959,-0.2235428872,1.2826226118,0.9996558061,-0.0254621232,-0.0022199785,-0.0059178788
1520531831418709516,0.7129811698,-0.2233912464,1.2826086491,0.9996467746,-0.0258354989,-0.0020128794,-0.0058992658
1520531831427043516,0.7129039968,-0.2233218110,1.2825969038,0.9996337309,-0.0263965963,-0.0018721003,-0.0056673563
1520531831435376516,0.7127846456,-0.2232563149,1.2825482606,0.9996239457,-0.0268310061,-0.0015722137,-0.0054398843
1520531831443709516,0.7127907298,-0.2232395452,1.2825507256,0.9996097106,-0.0274788877,-0.0015048021,-0.0048034141
1520531831452042516,0.7127604457,-0.2230815470,1.2825080820,0.9996117746,-0.0274191417,-0.0014759467,-0.0047235973
1520531831460376516,0.7127043100,-0.2231166013,1.2824452882,0.9996040667,-0.0277869600,-0.0013550313,-0.0042140885
1520531831468709516,0.7125743546,-0.2229659325,1.2823119018,0.9996160004,-0.0273582492,-0.0011203808,-0.0042570811
1520531831477043516,0.7125876679,-0.2229807755,1.2822399759,0.9996162672,-0.0274166433,-0.0012101976,-0.0037658278
1520531831485376516,0.7125484479,-0.2229233305,1.2820974516,0.9996276241,-0.0270354843,-0.0012386362,-0.0034873286
1520531831493709516,0.7124830104,-0.2228577701,1.2819609778,0.9996410197,-0.0265601128,-0.0011894962,-0.0033131869
1520531831502042516,0.7123809796,-0.2226936700,1.2818043967,0.9996389312,-0.0267642216,-0.0008611679,-0.0022230851
1520531831510376516,0.7122697808,-0.2226972150,1.2816089237,0.9996827983,-0.0249275925,-0.0012449672,-0.0033716426
1520531831518709516,0.7122367773,-0.2226190194,1.2814567999,0.9996766601,-0.0253235004,-0.0010448762,-0.0020503090
1520531831527043516,0.7121944404,-0.2227367586,1.2812638251,0.9997155151,-0.0236088607,-0.0015195074,-0.0030334351
1520531831535376516,0.7121904774,-0.2228306608,1.2811394831,0.9997293545,-0.0230300749,-0.0017999158,-0.0027556570
1520531831543709516,0.7120006971,-0.2226325088,1.2808430995,0.9997702528,-0.0210413849,-0.0020963472,-0.0035081560
1520531831552043516,0.7118942560,-0.2226953795,1.2806433269,0.9997897770,-0.0200482709,-0.0024041162,-0.0035621497
1520531831560376516,0.7117822431,-0.2227659094,1.2804058484,0.9998102068,-0.0189227177,-0.0027092936,-0.0037604450
1520531831568709516,0.7117211037,-0.2228779709,1.2802960806,0.9998220412,-0.0181940993,-0.0031213206,-0.0038882033
1520531831577042516,0.7115696553,-0.2230140381,1.2801378865,0.9998319772,-0.0176476706,-0.0032403631,-0.0037519544
1520531831585376516,0.7114823309,-0.2231178308,1.2799712086,0.9998492539,-0.0165621642,-0.0036099990,-0.0037592609
1520531831593709516,0.7113900775,-0.2232223193,1.2798309180,0.9998620277,-0.0156802120,-0.0040096246,-0.0037389186
1520531831602043516,0.7113461533,-0.2233085619,1.2797026083,0.9998804890,-0.0141758490,-0.0047181453,-0.0039739406
1520531831610376516,0.7112890673,-0.2234583680,1.2796276212,0.9998955613,-0.0130494639,-0.0048824657,-0.0038392137
1520531831618709516,0.7111686347,-0.2235990510,1.2795973183,0.9999031870,-0.0122541448,-0.0053216261,-0.0038901058
1520531831627042516,0.7110237372,-0.2238057515,1.2795921134,0.9999097438,-0.0116367446,-0.0055416332,-0.0037921923
1520531831635376516,0.7108337067,-0.2240415779,1.2795744005,0.9999175243,-0.0108375462,-0.0056432009,-0.0039555555
1520531831643709516,0.7107877215,-0.2242714327,1.2797149660,0.9999206630,-0.0104097871,-0.0058982770,-0.0039388287
1520531831652043516,0.7105978420,-0.2244461013,1.2798021269,0.9999261203,-0.0093763948,-0.0059895927,-0.0048950959
1520531831660376516,0.7104588808,-0.2247123009,1.2799909518,0.9999311858,-0.0088418639,-0.0058694611,-0.0049994495
1520531831668709516,0.7102303717,-0.2251033129,1.2802644155,0.9999318048,-0.0090095303,-0.0057953637,-0.0046505850
1520531831677043516,0.7100786237,-0.2253997240,1.2805888616,0.9999366074,-0.0086835634,-0.0054796570,-0.0046206308
1520531831685376516,0.7100218570,-0.2256800047,1.2809464018,0.9999420486,-0.0079677984,-0.0053758147,-0.0048491444
1520531831693709516,0.7098636302,-0.2260274433,1.2813766911,0.9999394748,-0.0080864115,-0.0055062383,-0.0050336983
1520531831702042516,0.7097414586,-0.2263990400,1.2819111951,0.9999377797,-0.0085711416,-0.0053088713,-0.0047736876
1520531831710376516,0.7095683719,-0.2268592801,1.2825185647,0.9999349580,-0.0089352240,-0.0052422550,-0.0047707835
1520531831718709516,0.7094815319,-0.2273090112,1.2831659357,0.9999343708,-0.0092391699,-0.0049376557,-0.0046380468
1520531831727043516,0.7093956591,-0.2277686852,1.2838842943,0.9999306929,-0.0099898581,-0.0044026253,-0.0044078316
1520531831735376516,0.7092702926,-0.2282983625,1.2846108319,0.9999258978,-0.0103078656,-0.0047176898,-0.0044373695
1520531831743709516,0.7091875879,-0.2287786555,1.2853923789,0.9999203255,-0.0105285129,-0.0050041445,-0.0048426895
1520531831752042516,0.7090648109,-0.2293362346,1.2862799826,0.9999149313,-0.0112102328,-0.0047178156,-0.0047120109
1520531831760376516,0.7088978604,-0.2299458423,1.2871504102,0.9999055025,-0.0122254579,-0.0042328570,-0.0046483458
1520531831768709516,0.7088334438,-0.2305729570,1.2881515341,0.9998940599,-0.0130935233,-0.0042639500,-0.0047167096
1520531831777043516,0.7088427679,-0.2312086169,1.2891299784,0.9998886820,-0.0137664330,-0.0037753821,-0.0043422909
1520531831785376516,0.7087902733,-0.2318483019,1.2901800319,0.9998789141,-0.0144542352,-0.0034847552,-0.0045922547
1520531831793709516,0.7086714694,-0.2323710962,1.2912162461,0.9998651011,-0.0152301154,-0.0035827784,-0.0049986973
1520531831802043516,0.7085339857,-0.2330964245,1.2921903602,0.9998582158,-0.0159672246,-0.0024380971,-0.0047593775
1520531831810376516,0.7084716178,-0.2336720116,1.2932416249,0.9998462449,-0.0165418154,-0.0023943402,-0.0053030137
1520531831818709516,0.7086140008,-0.2342434783,1.2943321719,0.9998401542,-0.0167715217,-0.0022382685,-0.0057768677
1520531831827042516,0.7085520399,-0.2350216530,1.2954141076,0.9998238120,-0.0178870446,-0.0016908095,-0.0054350562
1520531831835376516,0.7085518815,-0.2356631387,1.2963842106,0.9998168843,-0.0181960879,-0.0016314164,-0.0056954995
1520531831843709516,0.7084271385,-0.2364924215,1.2973635231,0.9997940518,-0.0194679104,-0.0008935924,-0.0056617988
1520531831852043516,0.7083286951,-0.2372170153,1.2982992881,0.9997841962,-0.0198146169,-0.0005104184,-0.0062194480
1520531831860376516,0.7082956383,-0.2378909975,1.2992440458,0.9997684820,-0.0205608484,-0.0001450373,-0.0063413609
1520531831868709516,0.7082330494,-0.2385245059,1.3000146489,0.9997622051,-0.0207596454,0.0001781641,-0.0066737332
1520531831877042516,0.7082825153,-0.2392573108,1.3008743388,0.9997611473,-0.0206663189,0.0003441801,-0.0071016244
1520531831885376516,0.7082757589,-0.2399771729,1.3017177471,0.9997533686,-0.0211537943,0.0007589682,-0.0067188453
1520531831893709516,0.7083229714,-0.2406923761,1.3025638042,0.9997532943,-0.0210506184,0.0006119438,-0.0070602848
1520531831902043516,0.7082187437,-0.2413800487,1.3033071907,0.9997292226,-0.0222891015,0.0014142533,-0.0065327846
1520531831910376516,0.7082379924,-0.2419933213,1.3039906467,0.9997280317,-0.0222803626,0.0014235433,-0.0067395592
1520531831918709516,0.7082254278,-0.2425791117,1.3046886841,0.9997276635,-0.0222799020,0.0014401318,-0.0067919655
1520531831927043516,0.7083719253,-0.2430676172,1.3053241325,0.9997511161,-0.0210618119,0.0012357184,-0.0072511345
1520531831935376516,0.7084101865,-0.2436268206,1.3059597278,0.9997563564,-0.0208732883,0.0015322883,-0.0070132569
1520531831943709516,0.7084328470,-0.2440946453,1.3064745954,0.9997494810,-0.0214118096,0.0016955410,-0.0062956111
1520531831952042516,0.7084862657,-0.2446814117,1.3070069546,0.9997511729,-0.0213362843,0.0016436348,-0.0062971187
1520531831960376516,0.7085041419,-0.2450404646,1.3074815014,0.9997623532,-0.0208142709,0.0020947507,-0.0061331288
1520531831968709516,0.7086105414,-0.2454315935,1.3079637494,0.9997767539,-0.0200737570,0.0020617859,-0.0062638434
1520531831977043516,0.7085996045,-0.2457638927,1.3083406928,0.9997824479,-0.0197308224,0.0019200590,-0.0064857524
1520531831985376516,0.7086580564,-0.2460290809,1.3087293572,0.9997895951,-0.0194224943,0.0021947230,-0.0062221743
1520531831993709516,0.7086906664,-0.2462331684,1.3090156629,0.9997963397,-0.0190376140,0.0026752274,-0.0061393351
1520531832002042516,0.7086029728,-0.2462603250,1.3091213090,0.9998179635,-0.0177153961,0.0041404461,-0.0057498996
1520531832010376516,0.7087507936,-0.2463698629,1.3094154780,0.9998294821,-0.0169625122,0.0042241754,-0.0059528379
1520531832018709516,0.7088434978,-0.2464666005,1.3096734790,0.9998340267,-0.0165466752,0.0045900229,-0.0060875496
1520531832027043516,0.7088779115,-0.2465696825,1.3099255214,0.9998356007,-0.0162854106,0.0052352380,-0.0060124302
1520531832035376516,0.7089755279,-0.2465733773,1.3101518551,0.9998388954,-0.0158698636,0.0057699260,-0.0060859292
1520531832043709516,0.7090772796,-0.2465372734,1.3103447395,0.9998444605,-0.0152476702,0.0062037759,-0.0063306024
1520531832052043516,0.7091783944,-0.2464383152,1.3105174462,0.9998499330,-0.0145310396,0.0067254122,-0.0066128106
1520531832060376516,0.7092918436,-0.2463034698,1.3106254717,0.9998517323,-0.0139937917,0.0072365364,-0.0069512380
1520531832068709516,0.7093654991,-0.2459985660,1.3106038820,0.9998575832,-0.0131691452,0.0078369542,-0.0070688746
1520531832077042516,0.7095120345,-0.2456395324,1.3106353936,0.9998567502,-0.0125406971,0.0082059806,-0.0078658712
1520531832085376516,0.7098756432,-0.2455074753,1.3109013885,0.9998492851,-0.0130982042,0.0078630933,-0.0082471810
1520531832093709516,0.7099676275,-0.2451334560,1.3108781953,0.9998433407,-0.0131193570,0.0084746167,-0.0083281058
1520531832102043516,0.7101463511,-0.2448379230,1.3108414658,0.9998416527,-0.0131732259,0.0088090444,-0.0080954567
1520531832110376516,0.7101228968,-0.2444588429,1.3107630639,0.9998353340,-0.0132459126,0.0095162432,-0.0079556149
1520531832118709516,0.7102534081,-0.2440746253,1.3106568410,0.9998307928,-0.0132864233,0.0097282557,-0.0081986419
1520531832127042516,0.7103981870,-0.2437111183,1.3105219379,0.9998301886,-0.0129766417,0.0101523240,-0.0082541481
1520531832135376516,0.7104711979,-0.2432895525,1.3103274626,0.9998278369,-0.0130587937,0.0102817084,-0.0082493029
1520531832143709516,0.7104796644,-0.2429451060,1.3101446815,0.9998210345,-0.0135307063,0.0098851339,-0.0087808348
1520531832152043516,0.7105459799,-0.2424120217,1.3098239676,0.9998208286,-0.0133558935,0.0100051776,-0.0089346110
1520531832160376516,0.7106533101,-0.2419689808,1.3095878178,0.9998115656,-0.0141768273,0.0098519328,-0.0088763941
1520531832168709516,0.7105152951,-0.2412714990,1.3090130709,0.9998171343,-0.0132692448,0.0099523758,-0.0095171062
1520531832177043516,0.7105317482,-0.2407597651,1.3087318930,0.9998088422,-0.0138120589,0.0101179226,-0.0094410634
1520531832185376516,0.7107560608,-0.2401391684,1.3084062319,0.9998185786,-0.0133052973,0.0091684767,-0.0100855357
1520531832193709516,0.7108733493,-0.2396808577,1.3080790246,0.9998128991,-0.0146059142,0.0083180914,-0.0095730589
1520531832202042516,0.7107762951,-0.2389892910,1.3076453147,0.9998080416,-0.0149802038,0.0082448600,-0.0095653447
1520531832210376516,0.7109489451,-0.2386068402,1.3074694647,0.9997909032,-0.0168907615,0.0071488275,-0.0090413650
1520531832218709516,0.7109606723,-0.2380985394,1.3069874579,0.9997901032,-0.0169161540,0.0066788939,-0.0094332202
1520531832227043516,0.7110676281,-0.2374520938,1.3065071277,0.9997926215,-0.0169921836,0.0055347984,-0.0097645100
1520531832235376516,0.7109356419,-0.2366507935,1.3057952721,0.9998049836,-0.0162594752,0.0054723755,-0.0097814762
1520531832243709516,0.7109057883,-0.2361504839,1.3052656201,0.9998005513,-0.0167036362,0.0049588168,-0.0097599287
1520531832252042516,0.7111978578,-0.2357313444,1.3050066614,0.9997909150,-0.0176972330,0.0029474404,-0.0098105447
1520531832260376516,0.7111737296,-0.2351271044,1.3044049678,0.9997844518,-0.0181706492,0.0020835239,-0.0098252929
1520531832268709516,0.7113896760,-0.2348140333,1.3040336036,0.9997634201,-0.0197289348,0.0005862687,-0.0091394317
1520531832277043516,0.7113970693,-0.2340640497,1.3032491302,0.9997879046,-0.0182814818,-0.0002136880,-0.0094809107
1520531832285376516,0.7114149688,-0.2335759251,1.3027033876,0.9997889883,-0.0180613106,-0.0013759633,-0.0096888889
1520531832293709516,0.7112489235,-0.2329640067,1.3020352356,0.9997807877,-0.0187364293,-0.0024472752,-0.0090185092
1520531832302043516,0.7113478818,-0.2324688962,1.3014149359,0.9997865438,-0.0186231392,-0.0032407864,-0.0083392363
1520531832310376516,0.7113393882,-0.2318928031,1.3007604849,0.9997824643,-0.0189802878,-0.0042178043,-0.0075487033
1520531832318709516,0.7113336174,-0.2311698464,1.3000163877,0.9998019984,-0.0175332988,-0.0051002200,-0.0079079191
1520531832327042516,0.7113205736,-0.2305719838,1.2993460060,0.9998127830,-0.0169030282,-0.0057808489,-0.0074342721
1520531832335376516,0.7112398857,-0.2298819288,1.2985289872,0.9998256237,-0.0156055795,-0.0068813541,-0.0076049398
1520531832343709516,0.7113366572,-0.2293139125,1.2977908325,0.9998291703,-0.0147152944,-0.0080545907,-0.0077597638
1520531832352043516,0.7111786153,-0.2287487475,1.2970163897,0.9998393167,-0.0142748545,-0.0084691642,-0.0067707185
1520531832360376516,0.7111882200,-0.2281725603,1.2962396927,0.9998514988,-0.0134437936,-0.0089227377,-0.0060522380
1520531832368709516,0.7111248785,-0.2276973357,1.2954766667,0.9998586158,-0.0126916070,-0.0094536530,-0.0056833081
1520531832377042516,0.7111329047,-0.2271584249,1.2946952529,0.9998697478,-0.0115000895,-0.0100366231,-0.0052441921
1520531832385376516,0.7110720426,-0.2265839274,1.2938291455,0.9998739133,-0.0103192125,-0.0109284700,-0.0051224853
1520531832393709516,0.7111794976,-0.2259458371,1.2928800396,0.9998816399,-0.0084565809,-0.0118247280,-0.0050366815
1520531832402043516,0.7112187837,-0.2254241922,1.2919323784,0.9998857139,-0.0067494802,-0.0126812491,-0.0047105859
1520531832410376516,0.7112021897,-0.2251105438,1.2910256301,0.9998826109,-0.0056352791,-0.0135135605,-0.0045157192
1520531832418709516,0.7111373280,-0.2247652004,1.2900782256,0.9998922281,-0.0041599709,-0.0136429410,-0.0034780711
1520531832427043516,0.7110597665,-0.2244050530,1.2890634634,0.9998869972,-0.0027245470,-0.0143914233,-0.0033847662
1520531832435376516,0.7109859619,-0.2241397791,1.2880509176,0.9998818086,-0.0016908840,-0.0150016374,-0.0029087143
1520531832443709516,0.7110259357,-0.2237901446,1.2869933915,0.9998730984,0.0002020404,-0.0156912700,-0.0027441401
1520531832452042516,0.7109331116,-0.2235911086,1.2859945619,0.9998663433,0.0014190397,-0.0161031956,-0.0024431335
1520531832460376516,0.7108928258,-0.2233347813,1.2848981474,0.9998551388,0.0034988467,-0.0164590530,-0.0025610667
1520531832468709516,0.7109193863,-0.2233056492,1.2839378564,0.9998409535,0.0049755593,-0.0169804311,-0.0022308035
1520531832477043516,0.7109237937,-0.2232384740,1.2829636466,0.9998286387,0.0063396827,-0.0172927252,-0.0018609971
1520531832485376516,0.7107659227,-0.2230123164,1.2819302864,0.9998058428,0.0089247487,-0.0173960043,-0.0024504100
1520531832493709516,0.7107567154,-0.2229365133,1.2809662459,0.9997827110,0.0106877123,-0.0177278404,-0.0024550492
1520531832502042516,0.7107215540,-0.2229069152,1.2800496168,0.9997495663,0.0124598805,-0.0183948059,-0.0026809069
1520531832510376516,0.7106587045,-0.2229416880,1.2791144202,0.9997146268,0.0141879411,-0.0189783019,-0.0030317351
