#timestamp [ns], p_RS_R_x [m], p_RS_R_y [m], p_RS_R_z [m], q_RS_w [], q_RS_x [], q_RS_y [], q_RS_z []
1520616232346211799,0.7023809976,-0.4903288489,1.3935190789,0.9994275659,0.0044475694,-0.0333776629,-0.0032697534
1520616232354545799,0.7020369146,-0.4901378175,1.3936533358,0.9994370259,0.0041409689,-0.0330954055,-0.0036301331
1520616232362878799,0.7017103109,-0.4899655378,1.3938006889,0.9994478404,0.0037219457,-0.0328042022,-0.0037477775
1520616232371211799,0.7014139958,-0.4898187819,1.3939123541,0.9994367329,0.0035374826,-0.0330045308,-0.0049400399
1520616232379544799,0.7013753521,-0.4898519230,1.3942695502,0.9994346268,0.0032796566,-0.0330091265,-0.0054834460
1520616232387878799,0.7010870635,-0.4897276926,1.3944376900,0.9994379247,0.0026857428,-0.0329360206,-0.0056426995
1520616232396211799,0.7008667912,-0.4896535020,1.3946303124,0.9994554690,0.0028348732,-0.0323811119,-0.0056738561
1520616232404545799,0.7003621655,-0.4893001520,1.3945647541,0.9994479351,0.0032746214,-0.0324531940,-0.0063160185
1520616232412878799,0.7000703447,-0.4891442762,1.3946839956,0.9994495496,0.0029194723,-0.0324272867,-0.0063675395
1520616232421211799,0.6995631890,-0.4887314977,1.3946865635,0.9994754062,0.0014642180,-0.0320254311,-0.0045978512
1520616232429544799,0.6995199703,-0.4888116749,1.3948830311,0.9994580020,0.0023888132,-0.0322264062,-0.0062812784
1520616232437878799,0.6991744966,-0.4886177679,1.3949303190,0.9994586880,0.0021519485,-0.0322155782,-0.0063132048
1520616232446211799,0.6988275545,-0.4883702098,1.3949669520,0.9994460498,0.0014286680,-0.0326390227,-0.0063440223
1520616232454545799,0.6987435232,-0.4883178285,1.3951805521,0.9994538803,0.0010479366,-0.0324713273,-0.0060378641
1520616232462878799,0.6985299557,-0.4881807080,1.3952611634,0.9994537391,0.0009727032,-0.0324920166,-0.0059620480
1520616232471211799,0.6983178924,-0.4880422970,1.3953378949,0.9994538790,0.0009106382,-0.0325085034,-0.0058576161
1520616232479545799,0.6982442452,-0.4880022365,1.3954995043,0.9994412348,0.0011560947,-0.0328207172,-0.0062194943
1520616232487878799,0.6980487356,-0.4878405829,1.3955434302,0.9994404804,0.0011972950,-0.0328629171,-0.0061091197
1520616232496211799,0.6978703723,-0.4876778160,1.3955958369,0.9994407390,0.0012367599,-0.0328696266,-0.0060222386
1520616232504544799,0.6975575946,-0.4873763914,1.3955460219,0.9994552197,0.0010809820,-0.0325267145,-0.0054870967
1520616232512878799,0.6973759020,-0.4872152203,1.3955992591,0.9994563809,0.0011764522,-0.0324836497,-0.0055110080
1520616232521211799,0.6971920915,-0.4870422190,1.3956334943,0.9994609293,0.0012676912,-0.0323384105,-0.0055200581
1520616232529545799,0.6970045569,-0.4868768701,1.3956457399,0.9994648216,0.0014590452,-0.0321865083,-0.0056542213
1520616232537878799,0.6968030744,-0.4867165793,1.3956647076,0.9994691959,0.0016010640,-0.0320214734,-0.0057782567
1520616232546211799,0.6966294906,-0.4865409937,1.3957083007,0.9994743810,0.0016364936,-0.0318506422,-0.0058155162
1520616232554544799,0.6964655036,-0.4864295372,1.3957516376,0.9994802740,0.0015053761,-0.0316700078,-0.0058246347
1520616232562878799,0.6963214827,-0.4862532783,1.3957892572,0.9994851353,0.0015203252,-0.0314997200,-0.0059093666
1520616232571211799,0.6961624622,-0.4860882921,1.3958229754,0.9994878063,0.0014407756,-0.0314090113,-0.0059601429
1520616232579545799,0.6959982405,-0.4859164704,1.3958463856,0.9994912375,0.0013490829,-0.0312812855,-0.0060767842
1520616232587878799,0.6958598816,-0.4857607155,1.3958651303,0.9994951031,0.0012165058,-0.0311596239,-0.0060939919
1520616232596211799,0.6957205169,-0.4856155683,1.3958544401,0.9994969517,0.0014060544,-0.0310228885,-0.0064379316
1520616232604545799,0.6957148138,-0.4856626726,1.3959496964,0.9994838178,0.0017723645,-0.0311808041,-0.0075308818
1520616232612878799,0.6955696944,-0.4854224956,1.3960430712,0.9995011163,0.0008969727,-0.0308730690,-0.0066005762
1520616232621211799,0.6953516255,-0.4852237246,1.3960182357,0.9995208702,0.0002711608,-0.0303353787,-0.0061417648
1520616232629544799,0.6950943192,-0.4849856616,1.3959440466,0.9995415781,-0.0003908295,-0.0297460047,-0.0056263712
1520616232637878799,0.6949609878,-0.4848734325,1.3959737204,0.9995469287,-0.0008239646,-0.0295483527,-0.0056703880
1520616232646211799,0.6948215022,-0.4847822361,1.3960052721,0.9995440147,-0.0015828385,-0.0296037143,-0.0057338873
1520616232654545799,0.6947002084,-0.4846207036,1.3959771197,0.9995441756,-0.0018590524,-0.0295648656,-0.0058226841
1520616232662878799,0.6945693859,-0.4845586191,1.3960771707,0.9995510764,-0.0025661068,-0.0292838853,-0.0057891954
1520616232671211799,0.6944594577,-0.4844590065,1.3961156762,0.9995528976,-0.0030805425,-0.0291678963,-0.0058093956
1520616232679544799,0.6944221006,-0.4844238713,1.3961728376,0.9995578372,-0.0034276320,-0.0289907092,-0.0056497897
1520616232687878799,0.6942412453,-0.4842589271,1.3962413212,0.9995615068,-0.0039746651,-0.0287257171,-0.0059857551
1520616232696211799,0.6941337047,-0.4841600206,1.3962952074,0.9995630688,-0.0045643546,-0.0285832577,-0.0059862798
1520616232704545799,0.6940819974,-0.4841210787,1.3963899354,0.9995480484,-0.0048192204,-0.0289333666,-0.0065828867
1520616232712878799,0.6939567602,-0.4839622085,1.3964608057,0.9995416069,-0.0058243152,-0.0289970960,-0.0064669755
1520616232721211799,0.6939948880,-0.4841167641,1.3966019780,0.9995251944,-0.0050765381,-0.0293421361,-0.0079154044
1520616232729545799,0.6939765351,-0.4840108849,1.3966873609,0.9995199578,-0.0056580583,-0.0294319656,-0.0078485487
1520616232737878799,0.6938800257,-0.4838635644,1.3966938422,0.9995165449,-0.0058401648,-0.0294873948,-0.0079411914
1520616232746211799,0.6936942306,-0.4837426189,1.3967070471,0.9995064683,-0.0064317875,-0.0296713853,-0.0080660314
1520616232754544799,0.6934062603,-0.4834242593,1.3966332229,0.9995423194,-0.0080634606,-0.0285158824,-0.0060808613
1520616232762878799,0.6933689952,-0.4834028732,1.3966748399,0.9995304611,-0.0078463656,-0.0288469731,-0.0067189234
1520616232771211799,0.6931931757,-0.4831352631,1.3966551903,0.9995294607,-0.0088580117,-0.0287543428,-0.0059649449
1520616232779545799,0.6931254388,-0.4830512452,1.3967044731,0.9995253486,-0.0090496077,-0.0288422872,-0.0059417630
1520616232787878799,0.6932069198,-0.4830695373,1.3968851084,0.9995043889,-0.0085807797,-0.0295478711,-0.0066535725
1520616232796211799,0.6931181481,-0.4830426870,1.3969276192,0.9995062759,-0.0084892618,-0.0295041325,-0.0066815424
1520616232804544799,0.6929897064,-0.4828940163,1.3969454566,0.9994992248,-0.0088393343,-0.0296725362,-0.0065350083
1520616232812878799,0.6929642722,-0.4827803802,1.3970009182,0.9994911664,-0.0086755991,-0.0299887123,-0.0065436482
1520616232821211799,0.6927683195,-0.4825579671,1.3969594577,0.9995019080,-0.0090682445,-0.0296524769,-0.0058679992
1520616232829545799,0.6925265177,-0.4824139273,1.3968912849,0.9994953868,-0.0087995203,-0.0299153316,-0.0060508775
1520616232837878799,0.6924695408,-0.4824025451,1.3969036960,0.9995033234,-0.0083073015,-0.0297902808,-0.0060526358
1520616232846211799,0.6923514387,-0.4822922905,1.3969164894,0.9994974145,-0.0084760692,-0.0299367655,-0.0060716360
1520616232854545799,0.6921618774,-0.4821070126,1.3969062735,0.9994919926,-0.0091928521,-0.0301132032,-0.0049440049
1520616232862878799,0.6922393375,-0.4822153637,1.3969705015,0.9995054837,-0.0078042309,-0.0298764772,-0.0059395342
1520616232871211799,0.6921631836,-0.4821306562,1.3969710384,0.9995033209,-0.0075572954,-0.0300278323,-0.0058590242
1520616232879544799,0.6921879111,-0.4821661185,1.3970816032,0.9994841050,-0.0071423734,-0.0306414510,-0.0064507214
1520616232887878799,0.6920837068,-0.4820697437,1.3970593675,0.9994753586,-0.0070766663,-0.0309569551,-0.0063714474
1520616232896211799,0.6920458192,-0.4820404781,1.3970786900,0.9994821222,-0.0065332655,-0.0308819635,-0.0062536608
1520616232904545799,0.6921076083,-0.4821239161,1.3971996155,0.9994660678,-0.0059726956,-0.0314013759,-0.0067719812
1520616232912878799,0.6920326112,-0.4820582281,1.3972101240,0.9994650330,-0.0056447194,-0.0315053177,-0.0067230824
1520616232921211799,0.6919839353,-0.4820148492,1.3972196292,0.9994661922,-0.0052588069,-0.0315590723,-0.0066106326
1520616232929544799,0.6919316244,-0.4819573379,1.3972424036,0.9994663654,-0.0050043738,-0.0316341447,-0.0064203995
1520616232937878799,0.6918624023,-0.4818805374,1.3972598564,0.9994633523,-0.0046727779,-0.0317905594,-0.0063665517
1520616232946211799,0.6918502364,-0.4818977021,1.3972656943,0.9994590040,-0.0039638532,-0.0319265849,-0.0068322981
1520616232954545799,0.6918493725,-0.4818968109,1.3973074810,0.9994667062,-0.0035223013,-0.0317726865,-0.0066628006
1520616232962878799,0.6917424975,-0.4817640128,1.3972987647,0.9994610140,-0.0039344919,-0.0320533886,-0.0058975893
1520616232971211799,0.6916694116,-0.4816932665,1.3972985174,0.9994829239,-0.0036455396,-0.0315050309,-0.0052941344
1520616232979545799,0.6918349256,-0.4818015901,1.3974685284,0.9994717262,-0.0035691446,-0.0318377637,-0.0054668596
1520616232987878799,0.6917048723,-0.4817132049,1.3973684857,0.9994716735,-0.0036631111,-0.0318391004,-0.0054062195
1520616232996211799,0.6916796443,-0.4816864306,1.3973956268,0.9994807809,-0.0037155451,-0.0316583148,-0.0047026075
1520616233004544799,0.6915749215,-0.4816018612,1.3973811280,0.9994793741,-0.0039425896,-0.0316965704,-0.0045567612
1520616233012878799,0.6915833143,-0.4816867559,1.3974101665,0.9994881291,-0.0038548814,-0.0314488960,-0.0044256750
1520616233021211799,0.6916083789,-0.4816918667,1.3974216623,0.9994798896,-0.0033968456,-0.0316857917,-0.0049418959
1520616233029545799,0.6914790842,-0.4815779353,1.3973415714,0.9994938832,-0.0038653281,-0.0312778156,-0.0043283831
1520616233037878799,0.6914776253,-0.4815166274,1.3973562734,0.9994982245,-0.0039793296,-0.0311212761,-0.0043509006
1520616233046211799,0.6914811632,-0.4815713609,1.3973652277,0.9994877348,-0.0036330132,-0.0314286086,-0.0048282300
1520616233054544799,0.6915173526,-0.4815785244,1.3973810715,0.9994965571,-0.0035458313,-0.0311434831,-0.0049135405
1520616233062878799,0.6914936763,-0.4815610512,1.3973633226,0.9995002635,-0.0036264911,-0.0310051500,-0.0049751960
1520616233071211799,0.6914866389,-0.4815638928,1.3973617351,0.9995025999,-0.0037113730,-0.0309012058,-0.0050886145
1520616233079545799,0.6914484314,-0.4815479482,1.3973521651,0.9995056686,-0.0038612595,-0.0307663805,-0.0051902736
1520616233087878799,0.6914264253,-0.4815360108,1.3973454000,0.9995088408,-0.0040352759,-0.0306257710,-0.0052778594
1520616233096211799,0.6914258757,-0.4815972443,1.3973475440,0.9995101391,-0.0043108584,-0.0305186416,-0.0054323947
1520616233104545799,0.6913912870,-0.4815339147,1.3972931162,0.9995137755,-0.0042074664,-0.0303874432,-0.0055779095
1520616233112878799,0.6914380239,-0.4815897156,1.3973183873,0.9995096660,-0.0038336940,-0.0304067230,-0.0064157347
1520616233121211799,0.6914179391,-0.4815454264,1.3973226641,0.9995116950,-0.0040068961,-0.0302801117,-0.0065902411
1520616233129544799,0.6914196411,-0.4815902847,1.3973292706,0.9995111600,-0.0043316334,-0.0302227954,-0.0067276082
1520616233137878799,0.6913201691,-0.4815645293,1.3972866392,0.9995152216,-0.0044405049,-0.0300219677,-0.0069487493
1520616233146211799,0.6913272955,-0.4814009792,1.3973024810,0.9995221691,-0.0050874226,-0.0298161076,-0.0063679916
1520616233154545799,0.6913168579,-0.4814120032,1.3973189595,0.9995202101,-0.0053924667,-0.0297985220,-0.0065053116
1520616233162878799,0.6913023451,-0.4813799440,1.3973013661,0.9995235620,-0.0055362446,-0.0296356609,-0.0066126030
1520616233171211799,0.6912717187,-0.4813083236,1.3972898610,0.9995172761,-0.0058558214,-0.0297453513,-0.0067925157
1520616233179544799,0.6912851691,-0.4812977801,1.3973010762,0.9995229034,-0.0057173109,-0.0295575475,-0.0069014038
1520616233187878799,0.6912691738,-0.4812559839,1.3973203178,0.9995203808,-0.0058353389,-0.0295997351,-0.0069866162
1520616233196211799,0.6912019394,-0.4811643246,1.3972816598,0.9995309640,-0.0062010650,-0.0292688163,-0.0065372190
1520616233204545799,0.6912098843,-0.4811368035,1.3973054823,0.9995278648,-0.0063263653,-0.0293484534,-0.0065339816
1520616233212878799,0.6912662998,-0.4811549781,1.3973491980,0.9995328212,-0.0064585649,-0.0292376772,-0.0061306187
1520616233221211799,0.6911169986,-0.4809976568,1.3973309394,0.9995157953,-0.0068275060,-0.0296322353,-0.0065947457
1520616233229545799,0.6911796336,-0.4810433937,1.3973520643,0.9995157280,-0.0066618951,-0.0297169091,-0.0063901443
1520616233237878799,0.6910728736,-0.4809354351,1.3973891303,0.9995187005,-0.0070204715,-0.0295192450,-0.0064571220
1520616233246211799,0.6910638814,-0.4809235567,1.3974141308,0.9995221213,-0.0067408025,-0.0294654158,-0.0064714669
1520616233254544799,0.6910227945,-0.4808666582,1.3974411655,0.9995177310,-0.0068256179,-0.0295886787,-0.0064981872
1520616233262878799,0.6909400938,-0.4808334303,1.3974711879,0.9995152899,-0.0068845311,-0.0296551818,-0.0065083562
1520616233271211799,0.6908704803,-0.4806881149,1.3974064482,0.9995120444,-0.0065214953,-0.0298181268,-0.0066349511
1520616233279545799,0.6907650844,-0.4806700069,1.3974674784,0.9995053177,-0.0071202357,-0.0299251892,-0.0065502069
1520616233287878799,0.6907256184,-0.4806060183,1.3974593804,0.9995082179,-0.0067426441,-0.0299152474,-0.0065526359
1520616233296211799,0.6906216369,-0.4805562596,1.3974992266,0.9995068011,-0.0068856175,-0.0299502478,-0.0064595211
1520616233304544799,0.6905274637,-0.4805088494,1.3975105268,0.9995037220,-0.0067307150,-0.0300757682,-0.0065157761
1520616233312878799,0.6903349095,-0.4803262035,1.3974513689,0.9995049485,-0.0070779071,-0.0300277551,-0.0061721212
1520616233321211799,0.6902600633,-0.4803026162,1.3974704572,0.9995083690,-0.0066525229,-0.0300062701,-0.0061958109
1520616233329545799,0.6901355962,-0.4801668493,1.3974594773,0.9995066101,-0.0063309267,-0.0301148009,-0.0062892313
1520616233337878799,0.6899536701,-0.4802472163,1.3974673305,0.9995019678,-0.0067725928,-0.0301452899,-0.0064194842
1520616233346211799,0.6897835024,-0.4800528188,1.3974172158,0.9995039975,-0.0061989441,-0.0301979505,-0.0064355078
1520616233354545799,0.6896078766,-0.4799141835,1.3974094589,0.9994964123,-0.0064167162,-0.0304108593,-0.0063974397
1520616233362878799,0.6894647732,-0.4798690346,1.3974201795,0.9994910171,-0.0060457104,-0.0306136606,-0.0066302203
1520616233371211799,0.6894947714,-0.4799688478,1.3975477995,0.9994630879,-0.0046151270,-0.0313822563,-0.0082091777
1520616233379544799,0.6893863854,-0.4798823625,1.3975758465,0.9994562454,-0.0046138891,-0.0315959595,-0.0082231975
1520616233387878799,0.6890374469,-0.4797220546,1.3974838844,0.9994738238,-0.0054223207,-0.0311424836,-0.0072677182
1520616233396211799,0.6888061602,-0.4795982589,1.3974594941,0.9994596846,-0.0056119919,-0.0315118586,-0.0074730981
1520616233404545799,0.6886369866,-0.4795144610,1.3974661471,0.9994517960,-0.0055864075,-0.0317413509,-0.0075753703
1520616233412878799,0.6884225476,-0.4794187510,1.3974332827,0.9994377304,-0.0056058493,-0.0321118980,-0.0078500609
1520616233421211799,0.6882029889,-0.4793161509,1.3974101568,0.9994302585,-0.0055305905,-0.0322975936,-0.0080892718
1520616233429544799,0.6880598254,-0.4791641837,1.3974388085,0.9994259870,-0.0056226766,-0.0324705637,-0.0078577692
1520616233437878799,0.6878109399,-0.4790770009,1.3974409858,0.9994265793,-0.0052146575,-0.0324087530,-0.0083061809
1520616233446211799,0.6875573372,-0.4789532719,1.3974211912,0.9994240749,-0.0051487200,-0.0324440181,-0.0085085175
1520616233454545799,0.6873020803,-0.4788482499,1.3973902961,0.9994200811,-0.0051154816,-0.0325195082,-0.0087071785
1520616233462878799,0.6869793204,-0.4786638943,1.3973450183,0.9993987629,-0.0055919036,-0.0330106594,-0.0090077603
1520616233471211799,0.6866871085,-0.4785387354,1.3973357489,0.9993964483,-0.0055784813,-0.0329909619,-0.0093389514
1520616233479545799,0.6863183550,-0.4783615263,1.3972669653,0.9993951769,-0.0058181689,-0.0329777746,-0.0093752731
1520616233487878799,0.6860235822,-0.4782568147,1.3972536084,0.9993995490,-0.0058115344,-0.0327854572,-0.0095854741
1520616233496211799,0.6856987476,-0.4781201164,1.3972419320,0.9993950513,-0.0058594580,-0.0327974829,-0.0099761377
1520616233504544799,0.6853489485,-0.4779336381,1.3972333707,0.9993909315,-0.0060313656,-0.0328176212,-0.0102172580
1520616233512878799,0.6848280179,-0.4777247312,1.3970618333,0.9993751442,-0.0058961176,-0.0331328174,-0.0108061737
1520616233521211799,0.6845794446,-0.4777103156,1.3971105755,0.9993606542,-0.0061315642,-0.0333579892,-0.0113106751
1520616233529545799,0.6842210784,-0.4775472427,1.3970690691,0.9993533950,-0.0062002138,-0.0334474586,-0.0116454621
1520616233537878799,0.6838201505,-0.4773439968,1.3970283132,0.9993378341,-0.0063430783,-0.0337196469,-0.0121096716
1520616233546211799,0.6834201184,-0.4771770345,1.3970085022,0.9993286320,-0.0065360705,-0.0338490064,-0.0124020123
1520616233554544799,0.6830228303,-0.4770177467,1.3970008610,0.9993246013,-0.0067554258,-0.0338303465,-0.0126575318
1520616233562878799,0.6828341934,-0.4769315920,1.3971512891,0.9993261661,-0.0072170359,-0.0336848356,-0.0126672808
1520616233571211799,0.6823311157,-0.4767537110,1.3971433149,0.9993222673,-0.0075282797,-0.0336343451,-0.0129252436
1520616233579545799,0.6816277914,-0.4763168427,1.3970658253,0.9993325715,-0.0091578520,-0.0334483583,-0.0114783523
1520616233587878799,0.6814239049,-0.4763640401,1.3971737465,0.9993194826,-0.0082488727,-0.0334631773,-0.0131431971
1520616233596211799,0.6807870580,-0.4760034182,1.3971055961,0.9993224014,-0.0094078726,-0.0334993330,-0.0120010251
1520616233604545799,0.6803789200,-0.4758623590,1.3971737812,0.9993234746,-0.0096412234,-0.0333615005,-0.0121099180
1520616233612878799,0.6801700837,-0.4759573701,1.3973131201,0.9993013569,-0.0089160506,-0.0335169761,-0.0139253194
1520616233621211799,0.6798443739,-0.4758022871,1.3973796107,0.9993033506,-0.0087195183,-0.0334060960,-0.0141709666
1520616233629544799,0.6792293582,-0.4751812213,1.3970395710,0.9992711033,-0.0085716678,-0.0342424995,-0.0145340924
1520616233637878799,0.6788004211,-0.4752796522,1.3973909385,0.9992833599,-0.0092398932,-0.0335083269,-0.0149860975
1520616233646211799,0.6783517569,-0.4751113258,1.3974831524,0.9992816169,-0.0096144950,-0.0333841065,-0.0151430828
1520616233654545799,0.6775863750,-0.4746990301,1.3974160928,0.9993035972,-0.0108343673,-0.0329461041,-0.0137655858
1520616233662878799,0.6771070094,-0.4745064378,1.3974251081,0.9992932804,-0.0111055966,-0.0329953840,-0.0141742749
1520616233671211799,0.6764311382,-0.4742446579,1.3973377698,0.9992864308,-0.0110766164,-0.0329825743,-0.0146999169
1520616233679544799,0.6761279777,-0.4742601087,1.3974633643,0.9992743555,-0.0100830276,-0.0328120298,-0.0165065333
1520616233687878799,0.6755445667,-0.4738527754,1.3975375411,0.9992871320,-0.0117925553,-0.0325264869,-0.0151059955
1520616233696211799,0.6750737494,-0.4737015366,1.3975113646,0.9992796870,-0.0111417167,-0.0323668685,-0.0163815493
1520616233704545799,0.6743918694,-0.4734011382,1.3975548035,0.9992803844,-0.0123617975,-0.0321937837,-0.0157942896
1520616233712878799,0.6741517866,-0.4735072910,1.3978078598,0.9992801445,-0.0120281049,-0.0315275774,-0.0173357828
